input_value,input_label,pred_value,pred_label
27,normal,30.713396,normal
38,normal,38.00692,normal
33,normal,32.692417,normal
27,normal,26.293726,normal
60,elevated,57.932556,elevated
41,normal,41.695942,normal
63,elevated,60.13658,elevated
33,normal,34.712833,normal
48,normal,45.194187,normal
56,elevated,56.04698,elevated
38,normal,34.525322,normal
35,normal,32.61716,normal
57,elevated,55.311523,elevated
63,elevated,62.669994,elevated
38,normal,36.738255,normal
52,normal,52.890205,normal
46,normal,46.841003,normal
30,normal,31.314444,normal
49,normal,52.144825,normal
37,normal,36.284588,normal
55,normal,52.68991,normal
59,elevated,57.82938,elevated
38,normal,36.241936,normal
52,normal,51.164265,normal
50,normal,48.34399,normal
59,elevated,56.337814,elevated
60,elevated,58.71118,elevated
39,normal,37.15174,normal
27,normal,25.305336,normal
40,normal,42.574017,normal
29,normal,30.622229,normal
54,normal,52.355804,normal
55,normal,52.606907,normal
57,elevated,55.363213,elevated
54,normal,52.77158,normal
54,normal,53.53857,normal
33,normal,32.327007,normal
52,normal,51.77396,normal
65,elevated,63.866158,elevated
38,normal,40.9924,normal
35,normal,35.098526,normal
22,normal,21.880331,normal
59,elevated,58.829136,elevated
39,normal,36.826817,normal
56,elevated,55.154892,elevated
91,elevated,91.077965,elevated
60,elevated,57.855656,elevated
64,elevated,64.42463,elevated
54,normal,52.621143,normal
57,elevated,57.02718,elevated
39,normal,40.521408,normal
41,normal,41.56819,normal
52,normal,51.06595,normal
56,elevated,55.081356,elevated
41,normal,40.77425,normal
58,elevated,58.990974,elevated
30,normal,30.607807,normal
31,normal,28.29581,normal
22,normal,21.972528,normal
53,normal,51.97103,normal
55,normal,54.18035,normal
54,normal,52.123592,normal
61,elevated,61.713543,elevated
52,normal,51.616848,normal
47,normal,46.258305,normal
33,normal,34.647858,normal
53,normal,48.69402,normal
53,normal,52.0002,normal
36,normal,33.913853,normal
55,normal,54.18768,normal
52,normal,51.502037,normal
50,normal,50.717876,normal
51,normal,49.219257,normal
55,normal,53.351177,normal
44,normal,39.719643,normal
51,normal,50.975304,normal
53,normal,51.76788,normal
26,normal,23.975323,normal
61,elevated,59.149643,elevated
43,normal,43.26509,normal
47,normal,47.75429,normal
52,normal,51.48224,normal
20,normal,22.466162,normal
58,elevated,56.60239,elevated
53,normal,51.542,normal
32,normal,30.938602,normal
31,normal,32.11411,normal
70,elevated,71.346504,elevated
55,normal,55.965977,elevated
54,normal,53.99555,normal
55,normal,55.144985,elevated
36,normal,43.427753,normal
46,normal,40.890766,normal
56,elevated,55.041466,elevated
58,elevated,57.397614,elevated
53,normal,50.691998,normal
53,normal,51.485203,normal
63,elevated,59.47418,elevated
53,normal,51.73624,normal
54,normal,54.107426,normal
52,normal,49.95317,normal
84,elevated,88.91048,elevated
61,elevated,59.831795,elevated
31,normal,29.823355,normal
57,elevated,55.491177,elevated
41,normal,35.962673,normal
37,normal,40.572906,normal
73,elevated,70.1845,elevated
52,normal,51.31818,normal
54,normal,52.0959,normal
49,normal,46.52321,normal
62,elevated,60.809513,elevated
51,normal,46.279217,normal
56,elevated,53.74601,normal
53,normal,51.736244,normal
49,normal,47.42992,normal
60,elevated,57.81538,elevated
52,normal,49.69155,normal
34,normal,29.312426,normal
60,elevated,58.16681,elevated
55,normal,52.56999,normal
76,elevated,75.91991,elevated
62,elevated,59.915886,elevated
37,normal,36.597202,normal
59,elevated,59.284252,elevated
79,elevated,78.028946,elevated
50,normal,49.69448,normal
66,elevated,63.44372,elevated
39,normal,37.537937,normal
59,elevated,56.196682,elevated
44,normal,39.26783,normal
46,normal,45.62352,normal
48,normal,44.9534,normal
55,normal,52.352707,normal
39,normal,39.506073,normal
56,elevated,56.355335,elevated
56,elevated,56.287506,elevated
38,normal,36.495678,normal
61,elevated,59.819183,elevated
50,normal,45.79711,normal
53,normal,52.00782,normal
29,normal,24.293037,normal
