input_value,input_label,pred_value,pred_label
42,normal,42.411133,normal
52,normal,52.765125,normal
54,normal,55.788376,elevated
67,elevated,68.01775,elevated
48,normal,45.401703,normal
53,normal,53.847385,normal
47,normal,47.426754,normal
55,normal,54.828255,normal
52,normal,53.414948,normal
69,elevated,66.2754,elevated
42,normal,43.15487,normal
52,normal,53.076237,normal
54,normal,54.506374,normal
34,normal,39.171673,normal
28,normal,28.437103,normal
59,elevated,58.860428,elevated
59,elevated,59.313538,elevated
55,normal,55.06776,elevated
56,elevated,57.988434,elevated
52,normal,52.10565,normal
58,elevated,61.06105,elevated
41,normal,41.56403,normal
48,normal,47.890717,normal
45,normal,48.7066,normal
55,normal,56.521996,elevated
38,normal,41.039753,normal
35,normal,34.809875,normal
32,normal,31.434797,normal
43,normal,43.679623,normal
53,normal,53.10092,normal
33,normal,32.69282,normal
54,normal,55.757843,elevated
57,elevated,56.924515,elevated
55,normal,55.89939,elevated
54,normal,55.15498,elevated
59,elevated,60.449085,elevated
53,normal,53.864624,normal
64,elevated,65.6587,elevated
24,normal,31.51256,normal
52,normal,51.97771,normal
59,elevated,59.611107,elevated
44,normal,42.51297,normal
36,normal,39.21451,normal
69,elevated,71.53604,elevated
38,normal,39.680347,normal
56,elevated,56.884136,elevated
48,normal,45.939148,normal
47,normal,50.615562,normal
46,normal,46.66852,normal
63,elevated,62.040382,elevated
40,normal,42.23544,normal
54,normal,55.70233,elevated
37,normal,38.49092,normal
72,elevated,74.36608,elevated
52,normal,53.32507,normal
37,normal,41.644108,normal
56,elevated,55.797867,elevated
40,normal,43.441963,normal
32,normal,28.729237,normal
62,elevated,63.056885,elevated
60,elevated,62.670708,elevated
45,normal,45.58094,normal
54,normal,54.51595,normal
53,normal,52.66308,normal
58,elevated,59.096252,elevated
54,normal,57.14823,elevated
69,elevated,69.092674,elevated
57,elevated,57.15932,elevated
92,elevated,93.11981,elevated
57,elevated,57.948246,elevated
52,normal,41.42456,normal
37,normal,38.386894,normal
39,normal,40.431778,normal
62,elevated,65.20456,elevated
93,elevated,93.96345,elevated
54,normal,55.262157,elevated
52,normal,51.780136,normal
33,normal,35.950844,normal
52,normal,52.066364,normal
61,elevated,61.28579,elevated
61,elevated,62.622814,elevated
52,normal,54.24466,normal
58,elevated,59.42855,elevated
48,normal,48.075836,normal
44,normal,45.349976,normal
83,elevated,82.922195,elevated
63,elevated,64.39492,elevated
74,elevated,71.5037,elevated
44,normal,40.204014,normal
46,normal,44.31489,normal
90,elevated,88.74922,elevated
42,normal,50.218895,normal
53,normal,54.457138,normal
43,normal,44.17471,normal
55,normal,54.285522,normal
56,elevated,57.369137,elevated
60,elevated,63.276936,elevated
55,normal,54.353676,normal
57,elevated,58.25317,elevated
51,normal,51.20851,normal
44,normal,44.23803,normal
27,normal,27.27034,normal
59,elevated,61.821854,elevated
53,normal,53.69135,normal
45,normal,47.3534,normal
54,normal,54.039684,normal
62,elevated,63.018597,elevated
67,elevated,69.252945,elevated
57,elevated,58.44477,elevated
61,elevated,61.26523,elevated
47,normal,47.380867,normal
41,normal,41.38417,normal
44,normal,45.20989,normal
54,normal,56.308647,elevated
50,normal,51.344547,normal
62,elevated,63.55074,elevated
20,normal,21.927168,normal
53,normal,53.536102,normal
61,elevated,61.799866,elevated
53,normal,53.706944,normal
54,normal,54.76989,normal
44,normal,45.435665,normal
55,normal,56.029354,elevated
30,normal,29.171614,normal
74,elevated,74.11085,elevated
57,elevated,58.139664,elevated
28,normal,27.773802,normal
43,normal,45.469032,normal
56,elevated,56.369373,elevated
67,elevated,66.2671,elevated
52,normal,52.948006,normal
58,elevated,59.397644,elevated
40,normal,48.46448,normal
59,elevated,56.58895,elevated
60,elevated,62.95635,elevated
57,elevated,56.596546,elevated
39,normal,39.985126,normal
35,normal,37.245358,normal
48,normal,49.93852,normal
54,normal,53.91754,normal
63,elevated,66.96077,elevated
56,elevated,57.686333,elevated
45,normal,44.280663,normal
55,normal,56.37263,elevated
56,elevated,57.61972,elevated
42,normal,43.75255,normal
54,normal,55.579094,elevated
56,elevated,57.42893,elevated
39,normal,38.502823,normal
52,normal,54.013344,normal
51,normal,49.355907,normal
37,normal,38.479244,normal
57,elevated,58.667267,elevated
53,normal,54.18412,normal
36,normal,35.59284,normal
61,elevated,62.149048,elevated
56,elevated,58.70592,elevated
47,normal,46.103138,normal
51,normal,52.931053,normal
53,normal,54.67105,normal
48,normal,46.46994,normal
